NAME,TRANSITSCORE,WALKSCORE,VALUEINCREASEPAST,VALUEINCREASEFUTURE,MEDIANVALUE
Graham,71,99,1,3,2131000
West,73,94,-3,-2,1973000
Reichert,82,76,0,-2,1744000
Sanford,79,85,-1,-2,1395000
Gaylord,78,89,3,2,1245000
Littel,88,77,4,3,2000000
Kuhlman,81,75,2,-2,1164000
O'Connell,96,93,-3,0,2105000
Bins,98,71,1,4,2184000
Reinger,94,87,-3,4,1359000
Kreiger,91,92,-1,-1,2028000
Gleason,84,83,3,3,1852000
Wunsch,70,85,4,3,1853000
Johnson,73,88,-1,3,1860000
Torphy,74,77,2,-1,1684000
Wisozk,70,99,4,1,1696000
Goldner,79,76,-2,-3,1750000
Prohaska,77,91,-2,4,1839000
Roob,82,91,2,0,1686000
Collier,91,89,1,-1,1304000
Torp,88,70,-2,2,1777000
Sporer,85,90,-3,4,1246000
Medhurst,98,96,1,3,2045000
Morar,76,99,2,-1,1159000
Bartell,97,72,3,-2,1167000
Hintz,96,90,-2,-3,1672000
Reinger,83,86,-3,3,1869000
Barton,77,78,-1,3,1101000
Langosh,84,73,2,-3,1107000
Buckridge,90,95,1,4,2059000
Ankunding,93,93,2,-2,1404000
Robel,90,93,0,4,1272000
Herman,93,91,4,1,2110000
Bartell,72,87,-2,4,1197000
Gislason,88,84,4,-3,1727000
Streich,93,74,-3,1,1845000
Hauck,98,89,-3,3,1681000
Casper,85,71,1,2,1390000
Ernser,87,81,4,1,1400000
Langosh,84,93,-1,0,1624000
Jones,80,83,0,1,1176000
O'Reilly,72,96,0,-3,1510000
Olson,71,77,0,4,1494000
Hoppe,80,98,3,-2,1108000
Ruecker,82,80,4,1,1292000
Kuhn,93,84,0,4,1385000
Ferry,91,86,0,0,1492000
Dach,90,94,1,4,1264000
Mitchell,82,98,-1,-1,1316000
Ankunding,93,81,2,3,1151000
Morar,82,76,-1,-1,2071000
Schaefer,77,89,2,2,1303000
Abshire,79,86,4,1,2167000
Conroy,76,90,-1,0,1149000
Von,75,73,-2,-3,2110000
Herzog,70,87,1,-3,1659000
Brekke,94,90,4,4,1525000
Von,77,88,-3,-1,1617000
Rempel,91,96,0,2,2043000
Brekke,94,78,-1,3,1592000
Skiles,75,81,-3,2,1540000
Wisoky,81,77,0,2,2114000
Armstrong,86,99,4,4,1141000
Quigley,71,76,3,3,1807000
Schaden,96,84,2,1,1962000
Parker,95,93,1,-2,1790000
Hayes,77,97,-2,-3,1893000
Shields,99,90,-2,3,1576000
Wiza,98,70,-3,1,1274000
Hudson,96,89,1,4,1746000
Homenick,97,92,3,4,2000000
Moen,87,80,-2,-3,1161000
Kutch,99,77,3,-1,1119000
Krajcik,99,72,-3,-1,1944000
Collier,94,90,2,0,1389000
Lesch,97,77,-3,-1,1946000
Kutch,85,91,4,-2,2072000
Schoen,97,85,0,-3,1564000
Deckow,70,95,0,1,1161000
Osinski,81,89,2,3,1707000
Littel,75,83,-2,3,1488000
Beer,88,97,2,2,2087000
Stoltenberg,81,83,-2,-1,1256000
Boyle,95,95,1,-1,2120000
Jacobs,90,92,0,1,1534000
Wilkinson,99,99,-1,4,1196000
Schoen,93,89,3,2,1581000
Roberts,91,86,1,-1,1843000
Kerluke,97,83,-1,2,1474000
Johnston,91,97,-3,4,1803000
Armstrong,70,76,2,-1,1481000
Ernser,83,79,-1,-1,2107000
Greenholt,86,81,-3,2,1249000
Mante,77,74,3,-1,1349000
Price,72,85,3,-2,1450000
Bashirian,94,70,3,-1,1741000
Hermiston,88,86,-1,3,1415000
Collins,89,88,-3,1,1875000
Medhurst,95,75,-3,-2,1898000
Nolan,70,72,-3,2,1970000
Larson,94,95,-3,-2,1301000
Kuhn,70,95,4,-2,2108000
Goodwin,83,73,-1,-3,1970000
Pfeffer,84,83,-1,4,2074000
Borer,89,91,3,2,1458000
Kshlerin,82,74,0,3,2038000
McCullough,79,88,4,4,1225000
Corwin,97,87,1,1,1218000
Rodriguez,85,73,4,-2,2049000
Mayer,72,88,1,1,1312000
Stehr,76,96,2,0,2117000
Cummings,90,85,-3,2,1815000
Bartell,97,96,-3,4,1671000
Mills,74,89,3,4,2128000
Morar,70,85,-3,-2,1609000
Gibson,87,79,-1,3,1491000
Koss,72,80,-1,4,1520000
Larkin,78,92,4,3,2001000
Kertzmann,85,80,1,4,1249000
Lemke,78,98,4,-2,1994000
Larkin,86,98,1,4,1865000
Grimes,74,83,-3,-2,1373000
Hintz,86,90,3,3,1731000
Parisian,82,71,-1,1,1285000
Purdy,82,99,1,1,1642000
Olson,70,72,4,1,1408000
Spencer,82,97,-3,-3,2172000
Shanahan,94,99,-2,4,2076000
Stehr,78,83,2,4,1786000
King,82,76,2,4,1960000
Hickle,70,85,2,1,1105000
Cassin,70,85,0,2,1767000
Turner,72,90,1,4,1706000
Legros,95,95,3,-1,1983000
Huel,99,92,-2,2,1964000
Langosh,71,89,-3,2,1187000
Hilll,87,91,2,-1,1869000
Hilll,88,80,-2,1,1364000
Nitzsche,94,87,2,0,1384000
Altenwerth,91,84,2,0,1931000
Hauck,77,94,-2,-2,2117000
Ruecker,83,74,2,-3,1943000
Christiansen,95,90,-1,-1,1248000
Satterfield,97,95,3,0,1487000
Rutherford,90,80,2,0,1281000
Daniel,99,95,2,1,1106000
Heaney,71,95,0,-2,1852000
Gaylord,70,94,-3,2,1145000
Rowe,75,74,1,3,1718000
Torp,71,87,2,-2,1551000
Moen,93,97,1,3,1243000
Barrows,88,85,2,-3,1176000
Schowalter,91,77,3,1,1563000
Feil,87,91,-2,-3,1989000
Windler,72,84,4,3,1362000
Trantow,85,91,4,1,2055000
Bechtelar,84,97,-2,1,1713000
Leannon,80,81,2,2,1736000
Will,77,94,3,-2,1864000
Schulist,89,92,-1,2,1305000
Balistreri,75,91,0,-2,1245000
Blick,77,84,3,-3,2052000
Bartell,91,96,0,2,1373000
Bogan,73,70,0,1,1515000
Larson,75,92,2,3,1135000
Kessler,70,89,1,0,1775000
Russel,76,91,0,-2,1931000
Schulist,91,75,-3,4,1734000
Crist,90,84,-3,2,2083000
Tillman,79,84,2,-2,1723000
Will,77,70,-2,3,1867000
Mann,89,95,4,-3,1105000
Hermiston,97,72,3,-3,2170000
Bogisich,76,73,2,-1,1332000
Willms,74,81,3,-3,1772000
Bogan,77,83,-1,-2,1964000
Hyatt,86,76,4,1,2084000
Rogahn,90,82,2,-2,2129000
Mohr,99,76,-3,0,1712000
Wilkinson,85,88,4,4,1675000
Cartwright,83,81,1,3,1894000
Fisher,73,89,-2,2,1289000
Bayer,87,96,1,4,1148000
Gottlieb,83,94,-2,4,2197000
Rogahn,80,82,4,4,1709000
Schaden,94,75,-1,2,1324000
Runolfsdottir,94,81,2,2,1852000
Kuvalis,99,73,1,2,1968000
Jenkins,71,83,-1,1,2126000
Torphy,91,78,-2,0,1397000
Kulas,75,73,4,2,1392000
Frami,90,97,-2,3,1722000
Goodwin,80,84,-2,4,1837000
Lowe,82,88,-1,4,1755000
Abernathy,91,72,-1,-2,1731000
Kulas,85,80,-2,-2,1245000
Fay,79,76,-2,-3,1634000
Gutkowski,97,74,4,0,1145000
Stracke,88,87,1,1,1614000
Weber,99,93,-2,1,1458000
Dietrich,72,75,3,0,1925000
Lemke,78,94,3,1,1103000
Denesik,74,70,-1,4,1596000
Gorczany,97,81,3,-3,2152000
Lind,83,72,4,-3,1361000
Casper,91,79,2,1,1599000
Kuhic,96,80,-1,-3,1998000
Luettgen,82,83,4,3,1288000
Blanda,74,74,-3,1,1754000
Crooks,87,88,2,4,1525000
Glover,84,99,0,-1,1347000
Gerlach,71,78,2,-2,1960000
Pollich,78,96,4,1,1641000
Rath,97,95,2,4,1359000
Harber,96,73,2,0,1816000
Wolff,84,83,-3,1,1662000
Lemke,77,99,3,0,1624000
Predovic,71,95,2,-2,1549000
Williamson,94,76,4,0,1872000
Raynor,88,78,-3,1,1370000
Hoppe,99,97,0,-1,2085000
Weimann,75,71,0,2,1521000
Heller,88,70,1,-1,1319000
Mayert,77,89,4,2,1283000
Greenholt,96,70,3,3,1325000
Padberg,95,80,-1,-1,1747000
Conn,77,75,3,3,1148000
Bogan,93,86,-2,4,1195000
Abernathy,87,88,-2,1,1382000
Stark,89,87,-3,1,1745000
Nienow,94,70,3,1,1557000
Cormier,98,72,4,-2,1617000
Herzog,94,89,-3,4,2128000
Hilpert,79,95,4,1,1968000
O'Reilly,74,71,-1,3,2068000
Koch,84,72,2,-2,1297000
Huel,89,90,-1,2,1576000
Beier,81,82,4,1,2133000
Hettinger,89,82,3,1,1227000
Marquardt,72,94,0,-1,1209000
Ernser,77,84,-3,-2,2113000
Fahey,77,84,-1,2,1289000
Reichel,87,73,-2,2,2200000
Schiller,92,74,3,2,1464000
Walker,77,83,2,2,1850000
Green,82,98,-3,0,1775000
Sanford,98,70,0,-1,1716000
Fritsch,72,87,-3,1,1222000
Kassulke,71,73,4,1,2073000
Brakus,92,85,3,1,2002000
Herzog,89,81,0,2,1242000
Toy,76,81,3,3,1349000
Schmeler,82,96,1,2,1582000
Bednar,73,88,1,2,2119000
Rosenbaum,72,96,-1,2,1432000
Moore,95,91,0,-1,1523000
Farrell,91,78,-1,3,1152000
Hackett,99,87,-1,4,1168000
Price,79,85,-2,-1,2026000
Hahn,72,71,-1,-2,1463000
Corkery,98,73,4,4,1860000
Cremin,91,72,-2,4,1861000
Feeney,71,87,2,-2,2097000
Glover,79,88,3,2,1380000
Larson,82,83,1,-2,1324000
Hickle,92,96,2,-1,2040000
Moen,71,95,0,4,1491000
Beahan,70,84,-1,3,2155000
Willms,71,84,-2,3,2039000
Jacobs,74,77,-3,-2,1890000
Corkery,97,92,-2,0,1331000
Krajcik,99,96,3,4,1623000
Pagac,76,83,-2,4,1167000
Ziemann,94,70,-2,1,1464000
O'Reilly,82,77,4,0,1570000
Volkman,90,78,-3,-2,1144000
Mante,73,82,3,1,1130000
Russel,83,96,1,1,1678000
Fay,95,74,3,1,1389000
Oberbrunner,76,97,-2,0,1664000
Denesik,95,92,-2,4,1697000
Nienow,77,85,4,4,1500000
Bruen,79,86,-3,4,1425000
Dicki,94,83,0,0,2116000
Hermann,75,76,-1,4,1212000
Morar,81,89,4,1,1314000
Tromp,85,87,0,2,1491000
Ziemann,86,84,-1,-1,1464000
Hirthe,70,92,-2,-2,2153000
Vandervort,94,81,-3,-2,1877000
Wiza,74,83,2,1,1624000
Mills,96,98,-2,-2,1428000
Moore,82,82,4,3,1238000
Bashirian,94,70,-3,2,1843000
Nikolaus,86,90,-2,2,1472000
Becker,94,72,-2,-3,2101000
Bailey,85,88,-2,4,2122000
Frami,99,82,-1,-1,1102000
Kovacek,90,72,4,3,1414000
Haag,84,72,-2,-3,1832000
Vandervort,73,71,0,2,2139000
Mosciski,96,71,3,3,1305000
Schuppe,99,80,1,3,2098000
Friesen,74,99,0,1,2141000
Harvey,73,91,-1,0,1978000
Marquardt,79,78,4,2,1687000
Homenick,74,72,4,2,1603000
Bergnaum,73,74,2,3,1189000
Kshlerin,83,93,-3,0,2182000
Lueilwitz,83,81,3,3,1924000
Hilpert,99,98,-2,4,1314000
Bins,73,96,1,2,1405000
Corwin,89,82,1,0,2114000
Bechtelar,88,72,-3,-1,1939000
Mayer,78,94,-1,3,1551000
Stanton,70,71,3,1,1278000
Ward,85,77,2,4,1568000
Crooks,73,99,0,1,1353000
Romaguera,81,82,4,-2,1806000
Rutherford,93,92,-3,0,1200000
Thompson,95,96,-2,0,1868000
Schoen,86,92,3,2,1797000
Fritsch,80,79,-3,-3,1658000
Aufderhar,73,96,4,-1,1988000
Schulist,70,85,-1,-1,1476000
Wiegand,80,88,-2,0,1230000
Mohr,80,96,-1,3,1868000
Wilkinson,70,93,3,1,1790000
Oberbrunner,89,70,2,1,1775000
Bruen,71,83,0,-1,1394000
Kris,95,77,-3,-2,1966000
Zboncak,82,98,-3,-3,1697000
Becker,84,87,-3,2,1152000
Cartwright,77,90,-2,-1,1398000
Torphy,73,95,-3,-2,1448000
DuBuque,99,82,-3,3,1763000
Mertz,84,96,1,3,1402000
Spinka,78,72,-1,2,1315000
Powlowski,94,73,-2,2,1247000
Ernser,71,93,-2,2,2150000
Ruecker,98,82,2,-3,1647000
Trantow,80,90,1,-3,1802000
Hagenes,99,87,4,2,1612000
Price,77,89,-1,3,1564000
Mraz,96,74,-3,-3,1246000
Donnelly,84,73,0,4,2052000
Goodwin,81,80,3,1,2005000
Donnelly,80,73,1,-3,1889000
Schumm,86,82,4,-2,1857000
Kozey,86,73,1,3,1200000
Anderson,84,92,-2,3,1972000
Schmitt,87,77,1,0,2138000
Rohan,72,91,0,4,1788000
Weimann,86,70,0,-2,1375000
Williamson,84,78,-3,4,1284000
Kulas,85,86,-2,3,1534000
Mohr,92,86,2,-3,2035000
Bosco,94,85,-1,-3,2188000
Upton,91,81,2,-2,1907000
Hills,77,94,1,3,1125000
Kub,81,95,2,-2,2066000
Jenkins,91,77,3,-3,1289000
Stracke,83,85,1,3,1234000
Gutmann,91,77,4,4,1205000
Anderson,74,77,0,-2,1178000
Muller,91,71,-1,0,1637000
Mante,94,73,4,-3,1955000
Raynor,93,79,-2,-2,1514000
Nader,82,82,4,4,1583000
Lesch,89,84,3,2,1465000
Rath,71,97,-2,3,1824000
Schuster,78,82,2,1,1855000
Borer,84,91,4,-2,1636000
Sawayn,84,86,-1,0,1266000
Keeling,73,80,3,-3,1570000
Wisozk,85,84,2,4,1222000
Ratke,91,94,0,1,1506000
Dietrich,98,94,-1,-2,1579000
Davis,78,89,3,-2,1191000
Konopelski,96,83,-3,2,1370000
Kunde,98,98,1,1,1704000
Emmerich,86,89,1,0,1909000
Smitham,74,84,3,0,1409000
Kozey,97,85,1,0,2160000
Hettinger,76,79,0,-3,1486000
Dietrich,88,92,-3,-2,2061000
Ondricka,95,82,-2,0,1798000
Kris,95,84,3,-2,1934000
Wisozk,87,83,1,-3,1724000
Morissette,90,76,-1,-1,1959000
Bergnaum,99,73,-1,4,1801000
Lynch,76,96,-1,1,2093000
Hudson,91,97,3,-1,1656000
Waters,77,80,1,-2,1656000
Reinger,86,97,0,0,1339000
Grimes,91,90,-3,-3,1389000
Conn,92,81,4,1,1300000
Koepp,86,86,0,1,1392000
Aufderhar,90,82,3,3,2150000
Ruecker,85,81,1,4,1547000
Quitzon,87,84,-2,3,1898000
Carter,90,75,4,-3,2011000
Waters,92,87,0,-3,1666000
Weimann,86,71,3,3,1704000
Collins,83,70,3,0,1159000
Schaden,80,88,-1,4,1579000
Yost,83,93,-2,-2,1257000
Mitchell,94,81,-3,3,1113000
Lubowitz,79,87,0,2,1216000
Tromp,78,85,-2,4,1982000
Hand,95,94,-3,-3,1861000
Luettgen,72,72,1,2,2009000
Zemlak,86,76,0,0,1910000
Lesch,71,88,-2,3,1474000
Gaylord,99,73,0,2,1631000
Deckow,75,86,3,-1,1411000
Runolfsdottir,94,95,3,2,1654000
Moore,82,81,3,3,1676000
Russel,80,86,4,4,1574000
Kemmer,83,73,0,-1,2134000
White,99,91,-2,3,1927000
Schroeder,91,99,-1,2,1906000
Brakus,94,75,3,0,1198000
Schumm,98,98,-2,1,1308000
Jacobi,70,71,4,2,1613000
Swaniawski,94,95,-3,1,1609000
Farrell,83,96,2,0,1952000
Murazik,88,97,-2,0,1691000
Schuppe,73,90,0,2,1470000
Borer,73,96,-1,0,1594000
Wiegand,76,80,-2,-2,1886000
Kautzer,73,96,2,0,1501000
Hettinger,91,71,1,0,1853000
Kunde,88,98,-1,-3,1115000
Hamill,79,92,4,-3,1235000
Gerlach,92,74,4,2,2135000
Spinka,94,84,0,-1,1575000
Reinger,74,92,-2,0,1705000
Pacocha,76,86,-2,-1,2045000
O'Connell,74,90,0,3,1816000
Koepp,71,81,-2,-2,1155000
Little,74,99,-3,-1,2174000
Stiedemann,96,70,-2,4,1686000
Wolff,98,96,-3,-2,1889000
Kemmer,84,95,2,2,2144000
Kuphal,92,84,4,4,2065000
Bogisich,76,71,-3,4,1644000
Bailey,83,81,2,2,2098000
Dicki,86,96,-2,-3,1701000
Breitenberg,71,77,2,0,1508000
Lindgren,74,97,-1,2,2132000
Schumm,84,86,-2,0,1955000
Kutch,74,88,0,-2,2080000
Ernser,96,86,0,-3,1836000
Mayert,83,87,3,2,2198000
Satterfield,88,71,0,-3,2014000
Waters,75,96,4,3,1814000
Reilly,91,91,-2,-1,1461000
Fritsch,71,80,0,4,2149000
Stroman,87,82,-1,1,1399000
Armstrong,86,83,-1,1,1134000
Prosacco,79,87,2,4,1243000
Mann,86,70,0,-3,1204000
Tremblay,77,91,2,3,1152000
Nicolas,77,77,3,-3,2031000
Stamm,71,87,3,3,1336000
Armstrong,96,98,-2,-3,1324000
Powlowski,81,73,1,0,1289000
Lowe,82,72,-1,2,1757000
Rohan,87,92,-3,-1,1378000
Wisozk,87,77,2,-3,1806000
Crona,70,96,4,-1,1203000
Quigley,77,71,0,-1,1109000
Robel,78,99,-1,-1,1592000
Mitchell,85,74,-2,-3,2173000
Miller,98,76,0,1,1449000
Braun,92,86,1,3,1855000
Jacobi,73,76,-3,-3,1902000
Howell,84,88,2,0,1301000
Bradtke,84,94,-1,-2,1716000
VonRueden,81,92,0,-2,2113000
Abernathy,80,74,4,0,1931000
Hand,88,84,4,-1,2182000
Graham,71,72,3,-1,2136000
Nader,88,72,2,-2,2115000
Wilderman,72,76,-3,-2,1459000
Mayer,82,78,3,2,2081000
Auer,81,71,2,1,1758000
Wolff,76,91,-1,3,1919000
Steuber,76,86,3,-1,1907000
Schamberger,89,76,2,0,2143000
Harber,94,93,-1,3,1546000
Trantow,89,87,3,2,1973000
Medhurst,80,78,2,3,1732000
Gleason,91,96,0,3,1147000
Kirlin,88,97,2,4,1486000
Conn,77,86,-1,-2,1394000
Nitzsche,91,90,-3,4,1633000
Eichmann,92,77,-2,2,1489000
Cummings,78,94,-1,4,1443000
Haag,78,78,2,-3,1598000
Muller,87,86,1,3,1819000
Beier,73,86,2,-3,1397000
Stehr,97,93,4,4,1503000
Smith,96,92,-1,-3,1697000
Morissette,95,80,4,-1,1162000
Rohan,70,82,1,-2,1720000
Lubowitz,93,83,0,4,1774000
Haley,78,80,0,0,1211000
Funk,96,70,4,-1,2108000
Cruickshank,93,77,3,-3,1110000
Bosco,71,71,2,-1,1547000
Braun,78,80,-3,3,1181000
Kertzmann,81,79,-3,0,1169000
Douglas,87,97,-1,4,2026000
Ernser,84,89,4,3,1467000
Rosenbaum,74,94,-3,-3,1237000
Gulgowski,90,79,-1,4,1648000
Ankunding,99,74,2,-3,1847000
Aufderhar,97,89,-1,0,1312000
Quigley,82,98,-1,4,1834000
Shanahan,88,81,-2,4,1674000
Howe,82,77,0,4,1668000
Kozey,94,84,1,-3,1230000
Gottlieb,99,97,-1,-1,2187000
Torphy,82,88,1,3,1866000
Thiel,77,94,0,0,2196000
Mohr,80,98,3,-2,1292000
Runolfsson,92,76,4,2,2183000
Tromp,83,97,-1,4,1164000
Bode,88,80,3,1,1128000
Bogan,73,88,4,0,1310000
Bogisich,73,89,-3,2,1345000
Macejkovic,72,92,0,0,2162000
O'Conner,91,73,0,0,2048000
VonRueden,94,89,1,-2,1899000
Murphy,72,73,0,1,1904000
Metz,87,73,1,2,1353000
Purdy,88,90,4,-1,1922000
Ullrich,98,89,1,0,1134000
Bernhard,87,83,4,2,2049000
Krajcik,91,78,-1,2,1631000
Huels,82,78,3,3,2136000
Jaskolski,99,99,-1,0,1585000
Hansen,84,72,3,-1,1271000
Hilll,86,85,2,-1,2023000
Stehr,85,72,3,-1,1618000
Brekke,76,98,-3,3,1526000
Pouros,77,70,1,-3,1540000
Schmitt,91,93,4,-3,1956000
Pollich,81,74,2,1,1931000
Wisozk,94,73,-3,-2,1848000
Rippin,83,74,1,3,2090000
Wilkinson,90,70,-1,-1,1954000
Vandervort,86,96,1,1,1227000
Fay,70,97,0,2,2093000
Torphy,84,84,4,1,1219000
Wiza,76,99,-1,3,1529000
Grimes,97,70,-3,-2,1160000
Heller,90,98,-3,1,1180000
Kohler,77,79,-1,0,1614000
King,82,78,0,-2,1393000
Miller,87,77,4,2,1737000
Hettinger,96,80,-1,2,2099000
Hoeger,77,94,1,4,2068000
Jakubowski,84,73,-2,2,1473000
Kling,85,89,3,1,1991000
Marks,74,80,3,0,2000000
Schaden,94,92,1,-3,1901000
Dietrich,90,78,-2,3,1736000
Lang,77,87,3,-2,1783000
West,94,76,4,2,1492000
Dickens,92,75,1,-1,1625000
Vandervort,74,77,4,1,1307000
Kemmer,78,80,-2,-1,1829000
O'Conner,99,88,-3,-2,1562000
Toy,79,97,1,-2,1310000
Runolfsson,72,88,0,1,2192000
Dooley,77,83,3,4,1702000
Farrell,91,92,1,2,1333000
Harvey,76,77,-3,-1,1264000
Leuschke,88,72,1,3,2169000
Cartwright,88,88,0,-1,1128000
Johnston,83,87,0,-3,1278000
Botsford,76,88,0,3,2065000
Luettgen,77,89,0,-3,1670000
Swift,77,96,3,-3,1593000
Schroeder,88,82,3,0,1433000
Metz,76,77,4,0,1466000
Zulauf,93,70,-1,0,1934000
Heathcote,92,77,0,-3,1426000
Goyette,86,76,3,-1,1591000
Parker,94,71,0,2,2006000
Senger,78,94,-2,3,1905000
Bauch,86,83,1,1,1419000
Mohr,82,93,2,-3,2063000
Kling,73,71,1,1,1496000
Stark,76,97,0,0,1642000
Hilll,93,76,0,-3,1111000
O'Connell,82,92,2,4,1413000
Shanahan,78,86,1,-2,1146000
Stanton,86,79,4,-3,1476000
Cummerata,71,79,-3,3,1342000
Murray,82,84,-3,2,1350000
Beatty,83,83,-2,-2,1602000
Hudson,85,75,0,-1,1570000
Lubowitz,79,90,1,2,1291000
Ledner,95,88,-3,-2,1537000
Predovic,89,99,3,-2,1369000
Turner,98,78,-3,0,2139000
Bradtke,82,79,1,4,2158000
Adams,90,83,-3,-2,2036000
Cassin,80,96,2,4,1254000
Bode,76,79,-3,1,1965000
Morissette,88,77,2,-2,2117000
Pagac,83,74,-3,-1,1293000
Kub,74,71,1,0,1354000
Nikolaus,72,71,2,-2,2080000
Reichel,81,78,2,-3,1997000
Wilkinson,75,85,-2,4,1196000
Heidenreich,76,74,2,4,1678000
Schmeler,77,77,3,-1,1393000
Spencer,96,85,3,3,2078000
Kunde,75,71,0,2,1110000
Hammes,70,84,-1,1,2176000
Rowe,79,80,4,-2,1791000
Goldner,78,77,-3,-1,1521000
Murphy,86,78,1,4,1886000
Nitzsche,71,97,-2,2,1210000
Leffler,77,76,-2,2,1261000
Robel,87,97,-2,-2,1572000
Bergstrom,76,92,0,2,2195000
Frami,78,99,2,1,1100000
Bechtelar,89,71,1,1,1779000
Bailey,71,87,2,0,1617000
Shields,79,95,-1,-3,1278000
Goodwin,95,91,1,2,1532000
Carroll,94,81,-2,1,1867000
Boehm,94,99,1,2,1508000
Tillman,74,72,-3,4,1724000
Roberts,98,97,0,2,1703000
Jenkins,94,82,-3,3,1672000
Daniel,76,93,-1,4,1779000
Abbott,95,88,2,-3,1261000
Witting,94,78,-3,1,2164000
McLaughlin,94,98,0,4,1253000
Greenfelder,73,81,1,-2,1131000
Toy,99,74,2,0,1456000
Mraz,93,81,-3,1,1433000
Leuschke,97,91,4,-1,1383000
Konopelski,98,95,-3,2,1719000
Crist,91,72,4,0,1597000
Bernhard,95,95,3,-3,1512000
Wintheiser,82,70,1,4,2055000
Fadel,96,91,-2,2,1748000
Roberts,98,93,2,4,1318000
Reynolds,92,70,3,3,1415000
Gibson,75,81,0,4,2023000
Kub,74,97,4,-3,1166000
Kiehn,84,82,4,3,1880000
Bergnaum,73,88,0,0,1689000
Crona,85,77,3,-2,1345000
Lemke,94,86,-2,4,1617000
Pacocha,74,83,-2,3,1219000
Beer,79,71,0,2,1358000
Kozey,97,91,1,-3,2196000
Reichert,73,92,4,1,1483000
Rempel,90,89,3,-3,1897000
Glover,90,85,-2,-3,1938000
Pagac,85,81,2,1,1918000
Auer,78,96,4,1,1418000
Osinski,86,75,0,-3,2044000
Hamill,86,93,2,3,1959000
Walker,86,95,1,0,1808000
Kautzer,84,75,-1,-2,1457000
Kohler,74,78,1,-2,1354000
O'Conner,87,71,2,-3,1998000
Emard,99,92,1,1,1957000
Ritchie,93,81,1,4,1380000
Hilll,84,76,4,1,1834000
Hintz,98,87,0,-1,1935000
Batz,98,85,2,2,1935000
Borer,84,87,2,3,2172000
Daniel,74,98,-2,4,1419000
Macejkovic,98,81,3,-1,1289000
O'Kon,86,81,4,-2,2188000
Morar,70,90,4,-1,1163000
Schneider,91,96,1,2,1135000
Hamill,81,98,2,2,1865000
O'Reilly,97,80,1,0,1268000
Rowe,87,93,-3,-2,1288000
Blick,77,91,-2,-1,1790000
Carter,70,97,-2,2,1588000
Strosin,71,77,-2,-2,1252000
Gaylord,87,70,4,-1,1857000
Ratke,94,88,0,1,1784000
Bayer,92,81,-3,3,1202000
Crooks,97,74,-3,-1,1276000
Hodkiewicz,71,80,2,-3,1350000
Crist,84,84,-1,-3,2127000
Raynor,84,72,-3,-2,2171000
Rice,80,72,4,1,1456000
Frami,75,96,2,1,1230000
Trantow,71,96,-3,1,2183000
Wilderman,98,79,0,2,1283000
Gislason,98,70,1,4,1542000
Hills,93,78,-1,-1,1180000
Jacobson,77,91,3,1,2193000
Fahey,79,99,-3,2,1799000
Okuneva,85,78,1,1,2083000
Schowalter,89,72,1,0,1437000
Smith,90,82,0,-2,1662000
Boehm,93,70,2,3,1585000
Ritchie,91,78,-3,2,1897000
Schoen,88,94,-2,-3,1377000
Kerluke,92,73,-2,0,2145000
Brekke,81,76,0,0,1212000
Toy,85,98,3,-3,1591000
McGlynn,81,75,4,3,1849000
Mayer,80,96,-2,3,1429000
Skiles,79,96,1,1,2096000
Steuber,85,88,-3,0,1290000
Rosenbaum,94,75,-3,-3,1131000
Reinger,89,89,-3,-2,1474000
O'Connell,77,84,-1,4,2094000
Rutherford,85,82,-2,1,1868000
White,94,82,1,0,1342000
Bode,76,75,1,3,2199000
Pacocha,86,72,4,3,1778000
Wisozk,81,73,4,3,2098000
Mohr,86,76,3,3,1492000
Beatty,93,88,1,2,1287000
Reilly,71,95,1,1,1281000
Graham,76,98,4,4,2144000
Krajcik,91,96,-2,-1,1602000
Friesen,93,71,-2,0,1374000
Weber,90,89,2,-3,1217000
Okuneva,93,87,3,2,2148000
McGlynn,85,91,-1,3,1123000
Harris,94,75,0,4,2011000
Towne,72,72,-3,3,1746000
Littel,96,83,-3,4,1261000
Walker,89,88,-1,-3,1663000
Hyatt,91,74,1,2,1236000
Macejkovic,72,97,-2,4,2022000
Collier,86,81,1,1,1672000
Ortiz,70,93,4,-3,1899000
Beatty,89,98,4,1,1883000
Johns,78,75,-1,1,1463000
Schaden,89,72,3,0,2037000
Kassulke,79,98,-2,4,2133000
Emard,76,96,0,-1,1736000
Brown,93,82,-3,2,1945000
Brown,81,86,0,-2,1834000
Rohan,99,76,3,1,1823000
Runte,79,78,4,1,1359000
Schoen,86,74,2,2,1489000
Fay,85,84,-3,3,1600000
Luettgen,88,82,-2,3,1563000
Spinka,95,93,4,0,1900000
Fisher,86,85,3,-1,1224000
Bahringer,83,93,-3,-3,2191000
Predovic,87,79,-1,-1,1252000
Tremblay,97,71,2,-3,1597000
Carroll,87,72,-2,3,1300000
Schuster,99,87,-3,0,1274000
Abshire,98,84,-2,2,1222000
Simonis,88,98,1,0,1733000
Kling,75,81,3,-2,1146000
Kessler,92,89,4,4,1145000
Hayes,75,76,1,1,1549000
Runolfsson,89,77,-2,3,1908000
Haley,94,74,-1,4,1245000
Barrows,70,92,-1,3,2082000
Beer,96,77,-3,-3,1976000
Batz,89,70,-1,4,1572000
Ferry,99,90,2,-2,1953000
Sipes,76,78,1,3,1827000
